Year,Month,Day,station,PromDiario,Max,Min,indice,Zona
2019,12,16,INN,13.0,23.0,4.0,52.34,SO
2019,12,17,INN,18.0,32.0,11.0,59.787,SO
2019,12,18,INN,14.0,33.0,3.0,53.83,SO
2019,12,19,INN,14.0,46.0,5.0,53.83,SO
2019,12,20,INN,15.0,51.0,1.0,55.319,SO
2019,12,21,INN,15.0,49.0,1.0,55.319,SO
2019,12,22,INN,22.0,37.0,6.0,65.745,SO
2019,12,23,INN,11.0,25.0,1.0,45.833,SO
2019,12,24,INN,8.0,21.0,2.0,33.333,SO
2019,12,25,INN,9.0,21.0,3.0,37.5,SO
2019,12,26,INN,12.0,20.0,3.0,50.0,SO
2019,12,27,INN,19.0,28.0,11.0,61.277,SO
2019,12,28,INN,9.0,16.0,2.0,37.5,SO
2019,12,31,INN,4.0,9.0,1.0,16.667,SO
2020,1,1,INN,5.0,9.0,1.0,20.833,SO
2020,1,3,INN,14.0,24.0,9.0,53.83,SO
2020,1,4,INN,22.0,31.0,13.0,65.745,SO
2020,1,5,INN,9.0,22.0,2.0,37.5,SO
2020,1,6,INN,15.0,23.0,9.0,55.319,SO
2020,1,7,INN,10.0,18.0,5.0,41.667,SO
2020,1,8,INN,8.0,13.0,3.0,33.333,SO
2020,1,9,INN,14.0,26.0,2.0,53.83,SO
2020,1,10,INN,14.0,24.0,4.0,53.83,SO
2020,1,11,INN,8.0,16.0,3.0,33.333,SO
2020,1,13,INN,13.0,27.0,3.0,52.34,SO
2020,1,14,INN,11.0,18.0,7.0,45.833,SO
2020,1,15,INN,12.0,20.0,5.0,50.0,SO
2020,1,16,INN,16.0,38.0,6.0,56.809,SO
2020,1,17,INN,8.0,16.0,2.0,33.333,SO
2020,1,18,INN,12.0,32.0,2.0,50.0,SO
2020,1,21,INN,12.0,25.0,2.0,50.0,SO
2020,1,22,INN,11.0,19.0,4.0,45.833,SO
2020,1,23,INN,11.0,16.0,5.0,45.833,SO
2020,1,24,INN,9.0,18.0,3.0,37.5,SO
2020,1,26,INN,5.0,11.0,1.0,20.833,SO
2020,1,27,INN,5.0,11.0,1.0,20.833,SO
2020,1,28,INN,4.0,11.0,1.0,16.667,SO
2020,1,29,INN,4.0,10.0,2.0,16.667,SO
2020,1,31,INN,5.0,10.0,1.0,20.833,SO
2020,2,2,INN,10.0,22.0,1.0,41.667,SO
2020,2,3,INN,10.0,19.0,4.0,41.667,SO
2020,2,4,INN,18.0,31.0,8.0,59.787,SO
2020,2,5,INN,15.0,38.0,6.0,55.319,SO
2020,2,6,INN,15.0,22.0,6.0,55.319,SO
2020,2,7,INN,17.0,34.0,6.0,58.298,SO
2020,2,8,INN,13.0,24.0,4.0,52.34,SO
2020,2,9,INN,12.0,31.0,2.0,50.0,SO
2020,2,10,INN,7.0,16.0,2.0,29.167,SO
2020,2,11,INN,9.0,22.0,4.0,37.5,SO
2020,2,13,INN,14.0,25.0,4.0,53.83,SO
2020,2,14,INN,19.0,39.0,4.0,61.277,SO
2020,2,15,INN,18.0,34.0,8.0,59.787,SO
2020,2,16,INN,8.0,15.0,2.0,33.333,SO
2020,2,17,INN,7.0,16.0,1.0,29.167,SO
2020,2,18,INN,10.0,19.0,4.0,41.667,SO
2020,2,19,INN,15.0,33.0,4.0,55.319,SO
2020,2,20,INN,16.0,24.0,6.0,56.809,SO
2020,2,21,INN,13.0,25.0,4.0,52.34,SO
2020,2,22,INN,17.0,27.0,5.0,58.298,SO
2020,2,23,INN,21.0,36.0,13.0,64.255,SO
2020,2,24,INN,16.0,24.0,9.0,56.809,SO
2020,2,25,INN,7.0,15.0,3.0,29.167,SO
2020,2,26,INN,10.0,21.0,1.0,41.667,SO
2020,2,27,INN,10.0,19.0,4.0,41.667,SO
2020,2,28,INN,17.0,33.0,7.0,58.298,SO
2020,2,29,INN,15.0,24.0,4.0,55.319,SO
2020,3,2,INN,6.0,10.0,2.0,25.0,SO
2020,3,3,INN,8.0,15.0,3.0,33.333,SO
2020,3,4,INN,18.0,33.0,8.0,59.787,SO
2020,3,5,INN,15.0,38.0,4.0,55.319,SO
2020,3,7,INN,12.0,19.0,8.0,50.0,SO
2020,3,8,INN,12.0,21.0,5.0,50.0,SO
2020,3,9,INN,11.0,22.0,7.0,45.833,SO
2020,3,11,INN,10.0,25.0,1.0,41.667,SO
2020,3,13,INN,16.0,24.0,9.0,56.809,SO
2020,3,14,INN,16.0,29.0,4.0,56.809,SO
2020,3,15,INN,13.0,29.0,5.0,52.34,SO
2020,3,16,INN,15.0,19.0,10.0,55.319,SO
2020,3,17,INN,15.0,28.0,5.0,55.319,SO
2020,3,18,INN,20.0,28.0,13.0,62.766,SO
2020,3,19,INN,12.0,25.0,4.0,50.0,SO
2020,3,20,INN,14.0,28.0,5.0,53.83,SO
2020,3,21,INN,21.0,38.0,14.0,64.255,SO
2020,3,22,INN,15.0,28.0,7.0,55.319,SO
2020,3,23,INN,13.0,29.0,2.0,52.34,SO
2020,3,24,INN,11.0,20.0,4.0,45.833,SO
2020,3,25,INN,14.0,33.0,1.0,53.83,SO
2020,3,26,INN,18.0,32.0,5.0,59.787,SO
2020,3,27,INN,19.0,74.0,6.0,61.277,SO
2020,3,28,INN,19.0,47.0,3.0,61.277,SO
2020,3,29,INN,23.0,37.0,7.0,67.234,SO
2020,3,30,INN,22.0,34.0,14.0,65.745,SO
2020,3,31,INN,16.0,21.0,7.0,56.809,SO
2020,4,2,INN,5.0,9.0,1.0,20.833,SO
2020,4,3,INN,8.0,14.0,2.0,33.333,SO
2020,4,4,INN,13.0,20.0,6.0,52.34,SO
2020,4,5,INN,16.0,36.0,4.0,56.809,SO
2020,4,6,INN,8.0,20.0,3.0,33.333,SO
2020,4,7,INN,15.0,26.0,7.0,55.319,SO
2020,4,8,INN,14.0,36.0,4.0,53.83,SO
2020,4,9,INN,5.0,9.0,1.0,20.833,SO
2020,4,10,INN,13.0,20.0,3.0,52.34,SO
2020,4,11,INN,10.0,22.0,2.0,41.667,SO
2020,4,13,INN,15.0,24.0,7.0,55.319,SO
2020,4,14,INN,21.0,44.0,10.0,64.255,SO
2020,4,15,INN,19.0,42.0,9.0,61.277,SO
2020,4,16,INN,28.0,48.0,15.0,74.681,SO
2020,4,17,INN,27.0,43.0,12.0,73.191,SO
2020,4,18,INN,28.0,37.0,20.0,74.681,SO
2020,4,19,INN,30.0,42.0,19.0,77.66,SO
2020,4,20,INN,22.0,34.0,12.0,65.745,SO
2020,4,21,INN,18.0,33.0,4.0,59.787,SO
2020,4,22,INN,18.0,26.0,8.0,59.787,SO
2020,4,23,INN,16.0,26.0,10.0,56.809,SO
2020,4,24,INN,22.0,32.0,14.0,65.745,SO
2020,4,25,INN,24.0,36.0,14.0,68.723,SO
2020,4,26,INN,20.0,31.0,11.0,62.766,SO
2020,4,27,INN,12.0,20.0,5.0,50.0,SO
2020,4,28,INN,14.0,27.0,1.0,53.83,SO
2020,4,29,INN,13.0,24.0,5.0,52.34,SO
2020,4,30,INN,12.0,26.0,4.0,50.0,SO
2020,5,1,INN,13.0,23.0,4.0,52.34,SO
2020,5,3,INN,14.0,30.0,6.0,53.83,SO
2020,5,4,INN,12.0,20.0,6.0,50.0,SO
2020,5,5,INN,16.0,30.0,3.0,56.809,SO
2020,5,6,INN,12.0,19.0,7.0,50.0,SO
2020,5,7,INN,11.0,16.0,3.0,45.833,SO
2020,5,8,INN,11.0,26.0,4.0,45.833,SO
2020,5,9,INN,6.0,14.0,1.0,25.0,SO
2020,5,10,INN,13.0,26.0,5.0,52.34,SO
2020,5,11,INN,12.0,36.0,1.0,50.0,SO
2020,5,13,INN,22.0,31.0,15.0,65.745,SO
2020,5,14,INN,28.0,43.0,17.0,74.681,SO
2020,5,15,INN,23.0,30.0,8.0,67.234,SO
2020,5,16,INN,14.0,26.0,7.0,53.83,SO
2020,5,17,INN,16.0,33.0,4.0,56.809,SO
2020,5,18,INN,22.0,29.0,13.0,65.745,SO
2020,5,19,INN,18.0,30.0,7.0,59.787,SO
2020,5,20,INN,39.0,57.0,24.0,91.064,SO
2020,5,21,INN,36.0,47.0,25.0,86.596,SO
2020,5,22,INN,22.0,34.0,10.0,65.745,SO
2020,5,23,INN,18.0,32.0,7.0,59.787,SO
2020,5,24,INN,19.0,27.0,8.0,61.277,SO
2020,5,25,INN,14.0,23.0,1.0,53.83,SO
2020,5,26,INN,28.0,51.0,13.0,74.681,SO
2020,5,27,INN,34.0,65.0,21.0,83.617,SO
2020,5,29,INN,16.0,39.0,3.0,56.809,SO
2020,5,30,INN,13.0,28.0,6.0,52.34,SO
2020,5,31,INN,17.0,29.0,8.0,58.298,SO
2020,6,1,INN,14.0,27.0,3.0,53.83,SO
2020,6,3,INN,38.0,57.0,13.0,89.574,SO
2020,6,4,INN,14.0,18.0,8.0,53.83,SO
2020,6,5,INN,13.0,33.0,2.0,52.34,SO
2020,6,6,INN,13.0,21.0,3.0,52.34,SO
2020,6,7,INN,8.0,17.0,1.0,33.333,SO
2020,6,8,INN,10.0,22.0,2.0,41.667,SO
2020,6,10,INN,14.0,25.0,9.0,53.83,SO
2020,6,11,INN,10.0,21.0,4.0,41.667,SO
2020,6,13,INN,9.0,14.0,1.0,37.5,SO
2020,6,14,INN,15.0,22.0,8.0,55.319,SO
2020,6,15,INN,18.0,34.0,10.0,59.787,SO
2020,6,16,INN,19.0,39.0,11.0,61.277,SO
2020,6,17,INN,19.0,29.0,10.0,61.277,SO
2020,6,18,INN,14.0,22.0,6.0,53.83,SO
2020,6,19,INN,10.0,18.0,1.0,41.667,SO
2020,6,20,INN,16.0,27.0,5.0,56.809,SO
2020,6,21,INN,16.0,36.0,6.0,56.809,SO
2020,6,22,INN,13.0,24.0,2.0,52.34,SO
2020,6,24,INN,6.0,14.0,1.0,25.0,SO
2020,6,25,INN,3.0,8.0,1.0,12.5,SO
2020,6,26,INN,8.0,14.0,1.0,33.333,SO
2020,6,27,INN,13.0,21.0,5.0,52.34,SO
2020,6,28,INN,15.0,22.0,7.0,55.319,SO
2020,6,29,INN,13.0,25.0,2.0,52.34,SO
2020,6,30,INN,14.0,29.0,5.0,53.83,SO
2020,7,1,INN,16.0,33.0,5.0,56.809,SO
2020,7,2,INN,4.0,9.0,2.0,16.667,SO
2020,7,3,INN,24.0,46.0,8.0,68.723,SO
2020,7,4,INN,12.0,22.0,6.0,50.0,SO
2020,7,5,INN,18.0,42.0,6.0,59.787,SO
2020,7,6,INN,11.0,20.0,4.0,45.833,SO
2020,7,7,INN,4.0,8.0,1.0,16.667,SO
2020,7,8,INN,7.0,17.0,1.0,29.167,SO
2020,7,9,INN,10.0,21.0,3.0,41.667,SO
2020,7,10,INN,10.0,28.0,1.0,41.667,SO
2020,7,11,INN,7.0,17.0,2.0,29.167,SO
2020,7,13,INN,9.0,20.0,2.0,37.5,SO
2020,7,14,INN,14.0,27.0,4.0,53.83,SO
2020,7,15,INN,13.0,33.0,6.0,52.34,SO
2020,7,16,INN,13.0,30.0,4.0,52.34,SO
2020,7,17,INN,11.0,19.0,4.0,45.833,SO
2020,7,18,INN,18.0,30.0,9.0,59.787,SO
2020,7,19,INN,15.0,22.0,7.0,55.319,SO
2020,7,20,INN,12.0,20.0,6.0,50.0,SO
2020,7,21,INN,11.0,24.0,5.0,45.833,SO
2020,7,22,INN,12.0,22.0,2.0,50.0,SO
2020,7,23,INN,16.0,34.0,3.0,56.809,SO
2020,7,24,INN,10.0,31.0,2.0,41.667,SO
2020,7,25,INN,13.0,24.0,5.0,52.34,SO
2020,7,26,INN,6.0,10.0,1.0,25.0,SO
2020,7,27,INN,6.0,19.0,1.0,25.0,SO
2020,7,28,INN,5.0,10.0,1.0,20.833,SO
2020,7,29,INN,5.0,9.0,1.0,20.833,SO
2020,7,30,INN,16.0,32.0,8.0,56.809,SO
2020,7,31,INN,9.0,21.0,2.0,37.5,SO
2020,8,1,INN,22.0,38.0,12.0,65.745,SO
2020,8,2,INN,6.0,11.0,1.0,25.0,SO
2020,8,3,INN,14.0,24.0,4.0,53.83,SO
2020,8,4,INN,16.0,28.0,5.0,56.809,SO
2020,8,5,INN,24.0,34.0,10.0,68.723,SO
2020,8,6,INN,11.0,20.0,4.0,45.833,SO
2020,8,7,INN,2.0,4.0,1.0,8.333,SO
2020,8,8,INN,7.0,14.0,2.0,29.167,SO
2020,8,9,INN,8.0,19.0,3.0,33.333,SO
2020,8,10,INN,13.0,25.0,6.0,52.34,SO
2020,8,11,INN,14.0,32.0,7.0,53.83,SO
2020,8,13,INN,6.0,9.0,1.0,25.0,SO
2020,8,14,INN,8.0,16.0,3.0,33.333,SO
2020,8,15,INN,12.0,38.0,2.0,50.0,SO
2020,8,16,INN,10.0,25.0,4.0,41.667,SO
2020,8,17,INN,10.0,28.0,2.0,41.667,SO
2020,8,18,INN,8.0,17.0,2.0,33.333,SO
2020,8,19,INN,17.0,25.0,3.0,58.298,SO
2020,8,20,INN,14.0,34.0,4.0,53.83,SO
2020,8,21,INN,12.0,27.0,4.0,50.0,SO
2020,8,22,INN,10.0,23.0,2.0,41.667,SO
2020,8,23,INN,13.0,22.0,6.0,52.34,SO
2020,8,24,INN,12.0,21.0,2.0,50.0,SO
2020,8,26,INN,9.0,22.0,1.0,37.5,SO
2020,8,27,INN,3.0,7.0,1.0,12.5,SO
2020,8,28,INN,9.0,23.0,1.0,37.5,SO
2020,8,29,INN,14.0,22.0,6.0,53.83,SO
2020,8,30,INN,4.0,8.0,1.0,16.667,SO
2020,8,31,INN,7.0,14.0,1.0,29.167,SO
2020,9,1,INN,15.0,28.0,6.0,55.319,SO
2020,9,2,INN,7.0,20.0,2.0,29.167,SO
2020,9,3,INN,13.0,26.0,5.0,52.34,SO
2020,9,4,INN,20.0,27.0,13.0,62.766,SO
2020,9,5,INN,24.0,40.0,12.0,68.723,SO
2020,9,6,INN,8.0,16.0,1.0,33.333,SO
2020,9,7,INN,5.0,17.0,1.0,20.833,SO
2020,9,8,INN,6.0,16.0,1.0,25.0,SO
2020,9,9,INN,7.0,16.0,2.0,29.167,SO
2020,9,10,INN,14.0,27.0,3.0,53.83,SO
2020,9,11,INN,12.0,20.0,5.0,50.0,SO
2020,9,13,INN,9.0,17.0,4.0,37.5,SO
2020,9,14,INN,9.0,18.0,3.0,37.5,SO
2020,9,15,INN,11.0,30.0,2.0,45.833,SO
2020,9,16,INN,12.0,23.0,2.0,50.0,SO
2020,9,17,INN,13.0,21.0,5.0,52.34,SO
2020,9,18,INN,6.0,12.0,1.0,25.0,SO
2020,9,19,INN,5.0,15.0,1.0,20.833,SO
2020,9,20,INN,10.0,18.0,2.0,41.667,SO
2020,9,21,INN,10.0,26.0,4.0,41.667,SO
2020,9,22,INN,13.0,33.0,2.0,52.34,SO
2020,9,23,INN,16.0,28.0,9.0,56.809,SO
2020,9,24,INN,14.0,27.0,5.0,53.83,SO
2020,9,25,INN,12.0,28.0,1.0,50.0,SO
2020,9,26,INN,19.0,54.0,3.0,61.277,SO
2020,9,27,INN,11.0,27.0,2.0,45.833,SO
2020,9,28,INN,8.0,21.0,1.0,33.333,SO
2020,10,1,INN,7.0,15.0,3.0,29.167,SO
2020,10,2,INN,8.0,11.0,4.0,33.333,SO
2020,10,3,INN,22.0,48.0,8.0,65.745,SO
2020,10,4,INN,14.0,26.0,5.0,53.83,SO
2020,10,5,INN,16.0,28.0,8.0,56.809,SO
2020,10,6,INN,14.0,21.0,4.0,53.83,SO
2020,10,7,INN,8.0,25.0,1.0,33.333,SO
2020,10,8,INN,9.0,19.0,1.0,37.5,SO
2020,10,9,INN,12.0,36.0,3.0,50.0,SO
2020,10,10,INN,13.0,36.0,5.0,52.34,SO
2020,10,11,INN,12.0,22.0,4.0,50.0,SO
2020,10,13,INN,12.0,32.0,3.0,50.0,SO
2020,10,14,INN,9.0,24.0,1.0,37.5,SO
2020,10,15,INN,9.0,29.0,1.0,37.5,SO
2020,10,16,INN,8.0,19.0,1.0,33.333,SO
2020,10,18,INN,11.0,21.0,5.0,45.833,SO
2020,10,19,INN,11.0,21.0,3.0,45.833,SO
2020,10,20,INN,9.0,17.0,3.0,37.5,SO
2020,10,21,INN,10.0,24.0,4.0,41.667,SO
2020,10,22,INN,7.0,19.0,2.0,29.167,SO
2020,10,24,INN,7.0,14.0,2.0,29.167,SO
2020,10,25,INN,8.0,23.0,1.0,33.333,SO
2020,10,26,INN,9.0,20.0,1.0,37.5,SO
2020,10,27,INN,10.0,17.0,4.0,41.667,SO
2020,10,28,INN,14.0,19.0,7.0,53.83,SO
2020,10,29,INN,18.0,36.0,5.0,59.787,SO
2020,10,30,INN,16.0,29.0,6.0,56.809,SO
2020,10,31,INN,14.0,34.0,7.0,53.83,SO
2020,11,1,INN,11.0,20.0,2.0,45.833,SO
2020,11,2,INN,12.0,18.0,6.0,50.0,SO
2020,11,3,INN,13.0,28.0,5.0,52.34,SO
2020,11,4,INN,16.0,28.0,8.0,56.809,SO
2020,11,5,INN,19.0,31.0,9.0,61.277,SO
2020,11,6,INN,11.0,16.0,3.0,45.833,SO
2020,11,7,INN,9.0,14.0,3.0,37.5,SO
2020,11,8,INN,10.0,17.0,4.0,41.667,SO
2020,11,9,INN,11.0,26.0,3.0,45.833,SO
2020,11,10,INN,10.0,22.0,2.0,41.667,SO
2020,11,11,INN,17.0,33.0,9.0,58.298,SO
2020,11,13,INN,9.0,18.0,2.0,37.5,SO
2020,11,14,INN,14.0,26.0,5.0,53.83,SO
2020,11,15,INN,10.0,17.0,7.0,41.667,SO
2020,11,16,INN,8.0,16.0,2.0,33.333,SO
2020,11,18,INN,5.0,14.0,1.0,20.833,SO
2020,11,20,INN,11.0,33.0,3.0,45.833,SO
2020,11,23,INN,11.0,21.0,2.0,45.833,SO
2020,11,24,INN,9.0,16.0,1.0,37.5,SO
2020,11,25,INN,12.0,25.0,3.0,50.0,SO
2020,11,26,INN,10.0,21.0,6.0,41.667,SO
2020,11,28,INN,10.0,19.0,1.0,41.667,SO
2020,11,29,INN,12.0,22.0,4.0,50.0,SO
2020,11,30,INN,25.0,52.0,14.0,70.213,SO
2020,12,1,INN,12.0,25.0,3.0,50.0,SO
2020,12,2,INN,9.0,17.0,4.0,37.5,SO
2020,12,3,INN,15.0,26.0,6.0,55.319,SO
2020,12,4,INN,18.0,28.0,8.0,59.787,SO
2020,12,5,INN,20.0,30.0,13.0,62.766,SO
2020,12,6,INN,6.0,13.0,2.0,25.0,SO
2020,12,7,INN,9.0,14.0,2.0,37.5,SO
2020,12,8,INN,9.0,19.0,4.0,37.5,SO
2020,12,9,INN,14.0,33.0,4.0,53.83,SO
2020,12,10,INN,9.0,15.0,6.0,37.5,SO
2020,12,11,INN,18.0,28.0,8.0,59.787,SO
2019,1,1,MER,77.0,165.0,16.0,130.887,CE
2019,1,2,MER,16.0,33.0,2.0,56.809,CE
2019,1,3,MER,28.0,47.0,17.0,74.681,CE
2019,1,4,MER,26.0,41.0,16.0,71.702,CE
2019,1,5,MER,23.0,38.0,9.0,67.234,CE
2019,1,6,MER,9.0,20.0,1.0,37.5,CE
2019,1,8,MER,18.0,43.0,6.0,59.787,CE
2019,1,9,MER,16.0,31.0,2.0,56.809,CE
2019,1,10,MER,11.0,26.0,2.0,45.833,CE
2019,1,11,MER,22.0,43.0,10.0,65.745,CE
2019,1,13,MER,23.0,39.0,13.0,67.234,CE
2019,1,14,MER,26.0,45.0,11.0,71.702,CE
2019,1,15,MER,33.0,57.0,16.0,82.128,CE
2019,1,16,MER,33.0,43.0,14.0,82.128,CE
2019,1,17,MER,32.0,46.0,20.0,80.638,CE
2019,1,18,MER,24.0,31.0,16.0,68.723,CE
2019,1,19,MER,22.0,43.0,8.0,65.745,CE
2019,1,20,MER,22.0,40.0,4.0,65.745,CE
2019,1,21,MER,26.0,47.0,9.0,71.702,CE
2019,1,22,MER,21.0,53.0,8.0,64.255,CE
2019,1,23,MER,14.0,25.0,1.0,53.83,CE
2019,1,24,MER,18.0,39.0,6.0,59.787,CE
2019,1,25,MER,15.0,36.0,2.0,55.319,CE
2019,1,26,MER,16.0,26.0,3.0,56.809,CE
2019,1,27,MER,11.0,26.0,3.0,45.833,CE
2019,1,28,MER,17.0,30.0,4.0,58.298,CE
2019,1,30,MER,12.0,23.0,1.0,50.0,CE
2019,1,31,MER,20.0,36.0,1.0,62.766,CE
2019,2,1,MER,47.0,113.0,8.0,102.78,CE
2019,2,2,MER,28.0,46.0,11.0,74.681,CE
2019,2,3,MER,25.0,44.0,15.0,70.213,CE
2019,2,4,MER,30.0,50.0,14.0,77.66,CE
2019,2,5,MER,19.0,34.0,5.0,61.277,CE
2019,2,8,MER,17.0,31.0,1.0,58.298,CE
2019,2,9,MER,12.0,25.0,2.0,50.0,CE
2019,2,10,MER,13.0,22.0,7.0,52.34,CE
2019,2,11,MER,24.0,44.0,2.0,68.723,CE
2019,2,13,MER,26.0,71.0,5.0,71.702,CE
2019,2,14,MER,34.0,92.0,7.0,83.617,CE
2019,2,15,MER,23.0,35.0,12.0,67.234,CE
2019,2,16,MER,20.0,33.0,2.0,62.766,CE
2019,2,17,MER,16.0,27.0,9.0,56.809,CE
2019,2,18,MER,19.0,45.0,3.0,61.277,CE
2019,2,19,MER,15.0,35.0,3.0,55.319,CE
2019,2,20,MER,14.0,34.0,2.0,53.83,CE
2019,2,22,MER,12.0,26.0,3.0,50.0,CE
2019,2,24,MER,18.0,35.0,3.0,59.787,CE
2019,2,25,MER,18.0,40.0,3.0,59.787,CE
2019,2,26,MER,19.0,51.0,4.0,61.277,CE
2019,2,27,MER,16.0,45.0,1.0,56.809,CE
2019,2,28,MER,22.0,39.0,11.0,65.745,CE
2019,3,1,MER,32.0,55.0,8.0,80.638,CE
2019,3,2,MER,29.0,60.0,6.0,76.17,CE
2019,3,3,MER,24.0,37.0,11.0,68.723,CE
2019,3,4,MER,23.0,51.0,3.0,67.234,CE
2019,3,5,MER,28.0,44.0,13.0,74.681,CE
2019,3,6,MER,10.0,22.0,2.0,41.667,CE
2019,3,7,MER,15.0,51.0,2.0,55.319,CE
2019,3,8,MER,16.0,30.0,4.0,56.809,CE
2019,3,9,MER,16.0,28.0,1.0,56.809,CE
2019,3,10,MER,13.0,23.0,3.0,52.34,CE
2019,3,11,MER,15.0,32.0,1.0,55.319,CE
2019,3,12,MER,21.0,34.0,1.0,64.255,CE
2019,3,13,MER,26.0,44.0,3.0,71.702,CE
2019,3,14,MER,29.0,51.0,18.0,76.17,CE
2019,3,15,MER,31.0,58.0,8.0,79.149,CE
2019,3,16,MER,22.0,48.0,5.0,65.745,CE
2019,3,17,MER,31.0,50.0,9.0,79.149,CE
2019,3,18,MER,21.0,35.0,6.0,64.255,CE
2019,3,19,MER,21.0,49.0,4.0,64.255,CE
2019,3,20,MER,24.0,50.0,4.0,68.723,CE
2019,3,21,MER,28.0,49.0,9.0,74.681,CE
2019,3,22,MER,18.0,35.0,2.0,59.787,CE
2019,3,23,MER,17.0,28.0,1.0,58.298,CE
2019,3,24,MER,21.0,41.0,7.0,64.255,CE
2019,3,25,MER,16.0,44.0,2.0,56.809,CE
2019,3,26,MER,13.0,36.0,3.0,52.34,CE
2019,3,27,MER,19.0,39.0,1.0,61.277,CE
2019,3,28,MER,20.0,57.0,3.0,62.766,CE
2019,3,29,MER,31.0,44.0,16.0,79.149,CE
2019,3,30,MER,33.0,52.0,18.0,82.128,CE
2019,3,31,MER,35.0,60.0,18.0,85.106,CE
2019,4,1,MER,31.0,51.0,7.0,79.149,CE
2019,4,2,MER,27.0,50.0,12.0,73.191,CE
2019,4,3,MER,23.0,45.0,2.0,67.234,CE
2019,4,4,MER,31.0,52.0,19.0,79.149,CE
2019,4,5,MER,38.0,56.0,23.0,89.574,CE
2019,4,6,MER,13.0,33.0,5.0,52.34,CE
2019,4,7,MER,27.0,55.0,3.0,73.191,CE
2019,4,8,MER,16.0,26.0,3.0,56.809,CE
2019,4,9,MER,20.0,29.0,6.0,62.766,CE
2019,4,10,MER,14.0,35.0,1.0,53.83,CE
2019,4,11,MER,28.0,57.0,10.0,74.681,CE
2019,4,12,MER,23.0,41.0,10.0,67.234,CE
2019,4,13,MER,22.0,68.0,11.0,65.745,CE
2019,4,14,MER,45.0,65.0,22.0,100.0,CE
2019,4,15,MER,38.0,57.0,21.0,89.574,CE
2019,4,16,MER,34.0,47.0,21.0,83.617,CE
2019,4,17,MER,33.0,47.0,21.0,82.128,CE
2019,4,18,MER,24.0,42.0,7.0,68.723,CE
2019,4,19,MER,19.0,42.0,2.0,61.277,CE
2019,4,20,MER,19.0,36.0,4.0,61.277,CE
2019,4,21,MER,25.0,36.0,11.0,70.213,CE
2019,4,22,MER,32.0,56.0,9.0,80.638,CE
2019,4,23,MER,35.0,58.0,10.0,85.106,CE
2019,4,24,MER,37.0,52.0,23.0,88.085,CE
2019,4,25,MER,40.0,63.0,23.0,92.553,CE
2019,4,26,MER,34.0,52.0,6.0,83.617,CE
2019,4,27,MER,38.0,58.0,17.0,89.574,CE
2019,4,28,MER,39.0,50.0,27.0,91.064,CE
2019,4,30,MER,32.0,57.0,5.0,80.638,CE
2019,5,1,MER,42.0,68.0,18.0,95.532,CE
2019,5,2,MER,29.0,51.0,5.0,76.17,CE
2019,5,4,MER,30.0,50.0,18.0,77.66,CE
2019,5,5,MER,33.0,48.0,18.0,82.128,CE
2019,5,6,MER,12.0,28.0,2.0,50.0,CE
2019,5,7,MER,27.0,72.0,6.0,73.191,CE
2019,5,8,MER,17.0,36.0,8.0,58.298,CE
2019,5,9,MER,16.0,29.0,1.0,56.809,CE
2019,5,10,MER,15.0,29.0,3.0,55.319,CE
2019,5,11,MER,23.0,43.0,9.0,67.234,CE
2019,5,12,MER,28.0,45.0,10.0,74.681,CE
2019,5,13,MER,72.0,109.0,40.0,126.203,CE
2019,5,14,MER,63.0,89.0,29.0,117.771,CE
2019,5,15,MER,62.0,97.0,39.0,116.834,CE
2019,5,16,MER,65.0,95.0,27.0,119.644,CE
2019,5,17,MER,30.0,54.0,2.0,77.66,CE
2019,5,18,MER,27.0,54.0,4.0,73.191,CE
2019,5,19,MER,24.0,45.0,1.0,68.723,CE
2019,5,20,MER,30.0,58.0,6.0,77.66,CE
2019,5,21,MER,28.0,66.0,2.0,74.681,CE
2019,5,22,MER,27.0,42.0,12.0,73.191,CE
2019,5,23,MER,28.0,45.0,8.0,74.681,CE
2019,5,24,MER,30.0,58.0,14.0,77.66,CE
2019,5,25,MER,32.0,63.0,5.0,80.638,CE
2019,5,26,MER,23.0,47.0,7.0,67.234,CE
2019,5,27,MER,25.0,35.0,13.0,70.213,CE
2019,5,29,MER,32.0,43.0,22.0,80.638,CE
2019,5,30,MER,30.0,56.0,9.0,77.66,CE
2019,5,31,MER,19.0,35.0,7.0,61.277,CE
2019,6,1,MER,31.0,52.0,16.0,79.149,CE
2019,6,2,MER,32.0,58.0,9.0,80.638,CE
2019,6,3,MER,23.0,41.0,9.0,67.234,CE
2019,6,4,MER,30.0,43.0,16.0,77.66,CE
2019,6,5,MER,40.0,67.0,16.0,92.553,CE
2019,6,6,MER,18.0,35.0,2.0,59.787,CE
2019,6,7,MER,26.0,57.0,8.0,71.702,CE
2019,6,8,MER,19.0,40.0,1.0,61.277,CE
2019,6,9,MER,21.0,41.0,4.0,64.255,CE
2019,6,10,MER,14.0,25.0,5.0,53.83,CE
2019,6,11,MER,17.0,34.0,6.0,58.298,CE
2019,6,12,MER,22.0,55.0,2.0,65.745,CE
2019,6,13,MER,14.0,23.0,2.0,53.83,CE
2019,6,14,MER,12.0,26.0,3.0,50.0,CE
2019,6,15,MER,24.0,45.0,11.0,68.723,CE
2019,6,16,MER,24.0,44.0,11.0,68.723,CE
2019,6,17,MER,25.0,43.0,7.0,70.213,CE
